project_geographic_district,project_building_identifier,project_school_name,project_type,project_description,project_phase_name,project_status_name,project_phase_actual_start_date,project_phase_planned_end_date,project_phase_actual_end_date,project_budget_amount,final_estimate_of_actual_costs_through_end_of_phase_amount,total_phase_actual_spending_amount,dsf_number_s,failure
27,Q465,M.S. 282 - QUEENS,SCA CIP RESOA,FY17 RESO A GYMNASIUM UPGRADE,Construction,PNS,PNS,PNS,PNS,476740,476740.0,262.0,DSF: 0000844905,False
27,Q465,M.S. 282 - QUEENS,SCA CIP RESOA,FY17 RESO A GYMNASIUM UPGRADE,"CM, F&E",PNS,PNS,PNS,PNS,32505,32505.0,2978.0,DSF: 0000844905,False
27,Q465,LYFE PROGRAM,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,Scope,In-Progress,10/03/2017,01/05/2018,,0,9685.0,786.0,DSF: 0000844906,True
27,Q465,LYFE PROGRAM,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,Design,PNS,PNS,PNS,PNS,23100,13415.0,3142.0,DSF: 0000844906,False
27,Q465,LYFE PROGRAM,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,Construction,PNS,PNS,PNS,PNS,338800,338800.0,0.0,DSF: 0000844906,False
27,Q465,LYFE PROGRAM,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,"CM, F&E",PNS,PNS,PNS,PNS,23100,23100.0,0.0,DSF: 0000844906,False
27,Q465,FAR ROCKAWAY HS,SCA Emergency Lighti,LL 41/16 COMPLIANCE,Scope,Complete,09/12/2003,09/12/2003,09/12/2003,720,61.0,61.0,DSF: 0000012010,True
27,Q465,FAR ROCKAWAY HS,SCA Emergency Lighti,LL 41/16 COMPLIANCE,Design,Complete,12/01/2004,05/15/2005,04/18/2005,2600,14157.0,14157.0,DSF: 0000012010,True
27,Q465,FAR ROCKAWAY HS,SCA Emergency Lighti,LL 41/16 COMPLIANCE,Construction,In-Progress,08/18/2006,04/15/2007,,77000,234787.0,233406.0,DSF: 0000012010,True
27,Q465,FAR ROCKAWAY HS,SCA Emergency Lighti,LL 41/16 COMPLIANCE,CM,In-Progress,08/18/2006,04/15/2007,,12240,20850.0,20850.0,DSF: 0000012010,True
27,Q465,M.S. 282 - QUEENS,SCA IEH,IEH PO18-KITCHEN,Construction,In-Progress,07/31/2017,IEH,,IEH,24287.0,1512.0,DSF: 0000047869,False
27,Q465,FREDERICK DOUGLASS ACADEMY VI,Fast Track Projects,CTF-ROOM CONVERSION,Construction,In-Progress,04/07/2015,FTK,,FTK,700432.0,663908.0,DSF: 0000821673,False
27,Q465,QNS HS FOR INF. RESEARCH & TEC,Fast Track Projects,CTF-ROOM CONVERSION,Construction,In-Progress,04/07/2015,FTK,,FTK,1190407.0,1061398.0,DSF: 0000821672,False
27,Q475,RICHMOND HILL HS - QUEENS,SCA CIP,STEEL DETERIORATED COLUMS & COLUMN,Scope,Complete,05/01/2014,09/12/2014,10/24/2014,15966,41259.0,40047.0,DSF: 0000799900,True
27,Q475,RICHMOND HILL HS - QUEENS,SCA CIP,STEEL DETERIORATED COLUMS & COLUMN,Design,Complete,12/17/2014,05/20/2015,12/30/2015,63864,134591.0,116133.0,DSF: 0000799900,False
27,Q475,RICHMOND HILL HS - QUEENS,SCA CIP,STEEL DETERIORATED COLUMS & COLUMN,Construction,In-Progress,08/14/2017,05/10/2018,,1197450,1090445.0,7905.0,DSF: 0000799900,False
27,Q475,RICHMOND HILL HS - QUEENS,SCA CIP,STEEL DETERIORATED COLUMS & COLUMN,"CM, F&E",In-Progress,08/14/2017,05/10/2018,,74508,39430.0,23248.0,DSF: 0000799900,False
27,Q475,RICHMOND HILL HS - QUEENS,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,Scope,PNS,PNS,PNS,PNS,0,0.0,0.0,DSF: 0000866331,True
27,Q475,RICHMOND HILL HS - QUEENS,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,Design,PNS,PNS,PNS,PNS,150000,150000.0,0.0,DSF: 0000866331,False
27,Q475,RICHMOND HILL HS - QUEENS,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,Construction,PNS,PNS,PNS,PNS,2200000,2200000.0,0.0,DSF: 0000866331,False
27,Q475,RICHMOND HILL HS - QUEENS,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,"CM, F&E",PNS,PNS,PNS,PNS,150000,150000.0,0.0,DSF: 0000866331,False
27,Q475,RICHMOND HILL HS - QUEENS,SCA Emergency Lighti,LL 41/16 COMPLIANCE,Scope,Complete,09/12/2003,09/12/2003,09/12/2003,720,766.0,766.0,DSF: 0000011862,True
27,Q475,RICHMOND HILL HS - QUEENS,SCA Emergency Lighti,LL 41/16 COMPLIANCE,Design,Complete,12/01/2004,05/15/2005,04/18/2005,2600,62023.0,62023.0,DSF: 0000011862,True
27,Q475,RICHMOND HILL HS - QUEENS,SCA Emergency Lighti,LL 41/16 COMPLIANCE,Construction,In-Progress,10/13/2006,10/10/2006,,77000,105074.0,104340.0,DSF: 0000011862,True
27,Q475,RICHMOND HILL HS - QUEENS,SCA Emergency Lighti,LL 41/16 COMPLIANCE,CM,In-Progress,10/13/2006,10/10/2006,,12240,25368.0,25368.0,DSF: 0000011862,True
27,Q475,RICHMOND HILL HS - QUEENS,SCA IEH,"IEH PO18-ROOMS 140, 204, 216, 220",Construction,Complete,06/29/2015,IEH,08/29/2017,IEH,53750.0,5415.0,DSF: 0000036326,False
27,Q475,RICHMOND HILL HS - QUEENS,SCA IEH,IEH PO18-KITCHEN OFFICE,Construction,In-Progress,05/05/2017,IEH,,IEH,6840.0,2340.0,DSF: 0000046545,False
27,Q480,JOHN ADAMS HS - QUEENS,SCA CIP,IP SURVEILLANCE CAMERAS,Scope,Complete,06/17/2016,10/17/2016,12/23/2016,7154,20963.0,20963.0,DSF: 0000843854,True
27,Q480,JOHN ADAMS HS - QUEENS,SCA CIP,IP SURVEILLANCE CAMERAS,Design,Complete,12/23/2016,06/23/2017,01/18/2017,26231,56873.0,56873.0,DSF: 0000843854,True
27,Q480,JOHN ADAMS HS - QUEENS,SCA CIP,IP SURVEILLANCE CAMERAS,Construction,In-Progress,06/19/2017,04/14/2018,,277809,253381.0,368.0,DSF: 0000843854,False
27,Q480,JOHN ADAMS HS - QUEENS,SCA CIP,IP SURVEILLANCE CAMERAS,"CM, F&E",In-Progress,06/19/2017,04/14/2018,,197800,164134.0,8008.0,DSF: 0000843854,False
27,Q480,JOHN ADAMS HS - QUEENS,SCA CIP,TCU REMOVAL/PLAYGROUND REDEVELOPMENT,Scope,Complete,01/12/2017,07/12/2017,04/21/2017,17220,16389.0,16389.0,DSF: 0000845623,False
27,Q480,JOHN ADAMS HS - QUEENS,SCA CIP,TCU REMOVAL/PLAYGROUND REDEVELOPMENT,Design,Complete,06/14/2017,12/14/2017,12/15/2017,68882,61422.0,61422.0,DSF: 0000845623,False
27,Q480,JOHN ADAMS HS - QUEENS,SCA CIP,TCU REMOVAL/PLAYGROUND REDEVELOPMENT,Construction,PNS,PNS,PNS,PNS,1291533,1291533.0,17304.0,DSF: 0000845623,False
27,Q480,JOHN ADAMS HS - QUEENS,SCA CIP,TCU REMOVAL/PLAYGROUND REDEVELOPMENT,"CM, F&E",PNS,PNS,PNS,PNS,80362,80362.0,7886.0,DSF: 0000845623,False
27,Q480,JOHN ADAMS HS - QUEENS,SCA Emergency Lighti,LL 41/16 COMPLIANCE,Scope,Complete,09/12/2003,09/12/2003,09/12/2003,720,206.0,206.0,DSF: 0000012011,True
27,Q480,JOHN ADAMS HS - QUEENS,SCA Emergency Lighti,LL 41/16 COMPLIANCE,Design,Complete,12/01/2004,05/15/2005,04/18/2005,2600,25501.0,25501.0,DSF: 0000012011,True
27,Q480,JOHN ADAMS HS - QUEENS,SCA Emergency Lighti,LL 41/16 COMPLIANCE,Construction,In-Progress,07/15/2007,05/30/2008,,77000,137769.0,137616.0,DSF: 0000012011,True
27,Q480,JOHN ADAMS HS - QUEENS,SCA Emergency Lighti,LL 41/16 COMPLIANCE,CM,In-Progress,07/15/2007,05/30/2008,,12240,46203.0,46203.0,DSF: 0000012011,True
27,Q650,"HS FOR CONST.TRADES,ENGG.,& AR",DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,06/05/2017,07/05/2017,08/04/2017,75000,74437.0,74437.0,DSF: 0000845529,False
27,Q781,SUCCESS ACADEMY CHARTER SCHOOL,SCA IEH,"IEH PO18-1ST, 2ND, 3RD FLOORS",Construction,Complete,06/21/2017,IEH,08/04/2017,IEH,14066.0,2346.0,DSF: 0000047408,False
27,Q806,P.S. 106 - QUEENS,SCA CIP,SANDY - DEMOLITION AND PAVED AREA,Scope,Complete,05/11/2015,08/10/2015,06/23/2015,37230,160339.0,160339.0,DSF: 0000798645,True
27,Q806,P.S. 106 - QUEENS,SCA CIP,SANDY - DEMOLITION AND PAVED AREA,Design,Complete,06/23/2015,11/06/2015,09/15/2015,148920,216482.0,201662.0,DSF: 0000798645,False
27,Q806,P.S. 106 - QUEENS,SCA CIP,SANDY - DEMOLITION AND PAVED AREA,Construction,In-Progress,08/08/2016,11/05/2017,,2792250,2695256.0,2287268.0,DSF: 0000798645,False
27,Q806,P.S. 106 - QUEENS,SCA CIP,SANDY - DEMOLITION AND PAVED AREA,"CM, F&E",In-Progress,08/08/2016,11/05/2017,,173740,226767.0,207292.0,DSF: 0000798645,False
27,Q816,P.S. 256 ANNEX - QUEENS,SCA Capacity,NEW SCHOOL,Scope,Complete,04/11/2016,09/15/2016,03/13/2017,853404,922153.0,822500.0,DSF: 0000843866,False
27,Q816,P.S. 256 ANNEX - QUEENS,SCA Capacity,NEW SCHOOL,Design,Complete,03/14/2017,04/11/2017,09/26/2017,2730892,1489539.0,701632.0,DSF: 0000843866,True
27,Q816,P.S. 256 ANNEX - QUEENS,SCA Capacity,NEW SCHOOL,Construction,PNS,PNS,PNS,PNS,38300767,38300767.0,287914.0,DSF: 0000843866,False
27,Q816,P.S. 256 ANNEX - QUEENS,SCA Capacity,NEW SCHOOL,"CM,Art,F&E",PNS,PNS,PNS,PNS,5393513,5393513.0,191715.0,DSF: 0000843866,False
27,Q816,P.S. 256 ANNEX - QUEENS,SCA Capacity,SITE PREPARATION,Scope,Complete,05/31/2017,05/31/2017,05/31/2017,12293,959.0,959.0,DSF: 0000843866,True
27,Q816,P.S. 256 ANNEX - QUEENS,SCA Capacity,SITE PREPARATION,Design,Complete,06/01/2017,07/12/2017,07/20/2017,39336,3834.0,3834.0,DSF: 0000843866,False
27,Q816,P.S. 256 ANNEX - QUEENS,SCA Capacity,SITE PREPARATION,Construction,PNS,PNS,PNS,PNS,551689,642443.0,560670.0,DSF: 0000843866,False
27,Q816,P.S. 256 ANNEX - QUEENS,SCA Capacity,SITE PREPARATION,"CM,Art,F&E",PNS,PNS,PNS,PNS,77689,92287.0,50914.0,DSF: 0000843866,False
27,Q816,Q256 SPED - QUEENS,SCA CIP RESOA,FY18 RESO A PLAYGROUNDS,Scope,PNS,PNS,PNS,PNS,0,0.0,0.0,DSF: 0000867332,True
27,Q816,Q256 SPED - QUEENS,SCA CIP RESOA,FY18 RESO A PLAYGROUNDS,Design,PNS,PNS,PNS,PNS,15000,15000.0,0.0,DSF: 0000867332,False
27,Q816,Q256 SPED - QUEENS,SCA CIP RESOA,FY18 RESO A PLAYGROUNDS,Construction,PNS,PNS,PNS,PNS,220000,220000.0,0.0,DSF: 0000867332,False
27,Q816,Q256 SPED - QUEENS,SCA CIP RESOA,FY18 RESO A PLAYGROUNDS,"CM, F&E",PNS,PNS,PNS,PNS,15000,15000.0,0.0,DSF: 0000867332,False
27,Q816,Q256 SPED - QUEENS,Fast Track Projects,EMERGENCY PROTECTIVE MEASURES - HURRICANE SANDY,Construction,In-Progress,10/31/2012,FTK,,FTK,3201347.0,3130498.0,DSF: 0000023477,False
27,Q875,Q233 SPED - QUEENS,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,06/05/2017,10/30/2017,10/10/2017,35000,34738.0,34738.0,DSF: 0000845530,False
27,Q884,P.S. 65 - QUEENS,SCA CIP RESOA,FY16 RESO A LIBRARY UPGRADE,Scope,Complete,01/25/2016,05/24/2016,02/12/2016,0,17406.0,17406.0,DSF: 0000822848,False
27,Q884,P.S. 65 - QUEENS,SCA CIP RESOA,FY16 RESO A LIBRARY UPGRADE,Design,Complete,05/19/2016,10/04/2016,10/13/2016,41673,37492.0,35185.0,DSF: 0000822848,False
27,Q884,P.S. 65 - QUEENS,SCA CIP RESOA,FY16 RESO A LIBRARY UPGRADE,Construction,Complete,01/18/2017,10/14/2017,10/14/2017,611201,577825.0,421512.0,DSF: 0000822848,False
27,Q884,P.S. 65 - QUEENS,SCA CIP RESOA,FY16 RESO A LIBRARY UPGRADE,"CM, F&E",Complete,01/18/2017,10/14/2017,10/14/2017,93590,112825.0,74204.0,DSF: 0000822848,False
27,Q907,P.S. 43 - QUEENS,SCA CIP,SANDY INTERIOR SPACES/SANDY FLOOD ELIMINATION,Scope,Complete,08/11/2014,12/29/2014,09/08/2014,52805,62509.0,62456.0,"DSF: 0000800331, 0000800332",False
27,Q907,P.S. 43 - QUEENS,SCA CIP,SANDY INTERIOR SPACES/SANDY FLOOD ELIMINATION,Design,Complete,09/08/2014,06/11/2015,12/02/2014,208915,314211.0,290360.0,"DSF: 0000800331, 0000800332",False
27,Q907,P.S. 43 - QUEENS,SCA CIP,SANDY INTERIOR SPACES/SANDY FLOOD ELIMINATION,Construction,Complete,02/25/2015,05/19/2016,09/30/2016,3710463,4334686.0,3822987.0,"DSF: 0000800331, 0000800332",False
27,Q907,P.S. 43 - QUEENS,SCA CIP,SANDY INTERIOR SPACES/SANDY FLOOD ELIMINATION,"CM, F&E",Complete,02/25/2015,05/19/2016,09/30/2016,276360,362363.0,325644.0,"DSF: 0000800331, 0000800332",False
27,QMAD,PENINSULA PREPARATORY ACADEMY,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,05/26/2017,01/15/2018,10/05/2017,50000,49622.0,49622.0,DSF: 0000845355,False
28,Q003,P.S. 303 - QUEENS,SCA Capacity,ADDITION,Scope,Complete,02/03/2015,08/18/2015,08/18/2015,1649675,1153335.0,1153197.0,DSF: 0000798208,False
28,Q003,P.S. 303 - QUEENS,SCA Capacity,ADDITION,Design,Complete,08/19/2015,03/22/2016,08/04/2016,5278960,3768498.0,2061599.0,DSF: 0000798208,False
28,Q003,P.S. 303 - QUEENS,SCA Capacity,ADDITION,Construction,In-Progress,02/15/2017,08/02/2020,,74037414,67208179.0,6491354.0,DSF: 0000798208,False
28,Q003,P.S. 303 - QUEENS,SCA Capacity,ADDITION,"CM,Art,F&E",In-Progress,02/15/2017,08/02/2020,,10425946,5928897.0,1277416.0,DSF: 0000798208,False
28,Q003,P.S. 303 - QUEENS,SCA CIP,DEMOLITON FOR P.S. 303 - QUEENS,Scope,Complete,04/23/2015,04/23/2015,04/23/2015,77745,87594.0,87594.0,DSF: 0000798208,True
28,Q003,P.S. 303 - QUEENS,SCA CIP,DEMOLITON FOR P.S. 303 - QUEENS,Design,Complete,04/24/2015,08/28/2015,11/03/2015,310980,245870.0,216689.0,DSF: 0000798208,False
28,Q003,P.S. 303 - QUEENS,SCA CIP,DEMOLITON FOR P.S. 303 - QUEENS,Construction,In-Progress,03/17/2016,03/16/2017,,5830875,5340407.0,4779308.0,DSF: 0000798208,False
28,Q003,P.S. 303 - QUEENS,SCA CIP,DEMOLITON FOR P.S. 303 - QUEENS,"CM, F&E",In-Progress,03/17/2016,03/16/2017,,362810,832114.0,813707.0,DSF: 0000798208,True
28,Q003,P.S. 303 - QUEENS,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Scope,PNS,PNS,PNS,PNS,0,0.0,0.0,DSF: 0000868054,True
28,Q003,P.S. 303 - QUEENS,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Design,PNS,PNS,PNS,PNS,3600,3600.0,0.0,DSF: 0000868054,False
22,K277,P.S. 277 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Scope,PNS,PNS,PNS,PNS,0,0.0,0.0,DSF: 0000866716,False
22,K277,P.S. 277 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Design,PNS,PNS,PNS,PNS,6000,6000.0,0.0,DSF: 0000866716,False
22,K277,P.S. 277 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Construction,PNS,PNS,PNS,PNS,88000,88000.0,0.0,DSF: 0000866716,False
22,K277,P.S. 277 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,"CM, F&E",PNS,PNS,PNS,PNS,6000,6000.0,0.0,DSF: 0000866716,False
22,K277,P.S. 277 - BROOKLYN,SCA CIP RESOA,FY18 RESO A SCIENCE LAB UPGRADES,Scope,PNS,PNS,PNS,PNS,0,0.0,0.0,DSF: 0000867379,True
22,K277,P.S. 277 - BROOKLYN,SCA CIP RESOA,FY18 RESO A SCIENCE LAB UPGRADES,Design,PNS,PNS,PNS,PNS,10500,10500.0,0.0,DSF: 0000867379,False
22,K277,P.S. 277 - BROOKLYN,SCA CIP RESOA,FY18 RESO A SCIENCE LAB UPGRADES,Construction,PNS,PNS,PNS,PNS,154000,154000.0,0.0,DSF: 0000867379,False
22,K277,P.S. 277 - BROOKLYN,SCA CIP RESOA,FY18 RESO A SCIENCE LAB UPGRADES,"CM, F&E",PNS,PNS,PNS,PNS,10500,10500.0,0.0,DSF: 0000867379,False
22,K277,P.S. 277 - BROOKLYN,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,Complete,05/15/2017,01/15/2018,07/24/2017,125000,124062.0,124062.0,DSF: 0000845266,False
22,K278,I.S. 278 - BROOKLYN,SCA IEH,"IEH PO18-CEILING IN TEACHERS BREAK ROOM, LEAKING S",Construction,Complete,10/27/2017,IEH,10/29/2017,IEH,26811.0,4310.0,DSF: 0000049146,False
22,K278,I.S. 278 - BROOKLYN,SCA IEH,IEH PO18-KITCHEN SUPPLY STORAGE RM IN (THRU INNER,Construction,Complete,12/01/2017,IEH,12/10/2017,IEH,18135.0,3538.0,DSF: 0000049628,False
22,K278,I.S. 278 - BROOKLYN,SCA Furniture & Equi,FY17 RESO A MOBILE SCIENCE LAB,F&E,In-Progress,10/27/2017,/  /,,95000,95000.0,0.0,DSF: 0000844283,False
22,K278,I.S. 278 - BROOKLYN,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,271236.0,0.0,DSF: 0000776884,True
22,K278,I.S. 278 - BROOKLYN,DOE- RESOA,FY16 RESO A AUDITORIUM UPGRADE,Construction,In-Progress,04/05/2017,DOER,,225000,225000.0,180024.0,DSF: 0000823174,False
22,K278,I.S. 278 - BROOKLYN,DOE - Skilled Trades,REPLACE (2) SEWAGE EJECTOR PUMPS,Construction,In-Progress,07/12/2016,DOES,,DOES,99764.0,99764.0,DSF: 0000827876,False
22,K286,K811 SPED - BROOKLYN,SCA CIP RESOA,FY18 RESO A IP SURVEILLANCE CAMERA INSTALLATION,Scope,PNS,PNS,PNS,PNS,0,296.0,296.0,DSF: 0000867318,False
22,K286,K811 SPED - BROOKLYN,SCA CIP RESOA,FY18 RESO A IP SURVEILLANCE CAMERA INSTALLATION,Design,PNS,PNS,PNS,PNS,15000,14704.0,1182.0,DSF: 0000867318,False
22,K286,K811 SPED - BROOKLYN,SCA CIP RESOA,FY18 RESO A IP SURVEILLANCE CAMERA INSTALLATION,Construction,PNS,PNS,PNS,PNS,220000,220000.0,0.0,DSF: 0000867318,False
22,K286,K811 SPED - BROOKLYN,SCA CIP RESOA,FY18 RESO A IP SURVEILLANCE CAMERA INSTALLATION,"CM, F&E",PNS,PNS,PNS,PNS,59494,44494.0,0.0,DSF: 0000867318,False
22,K286,K811 SPED - BROOKLYN,SCA IEH,"IEH PO18-RMS 208,205,204,202,201",Construction,In-Progress,08/22/2017,IEH,,IEH,74953.0,6342.0,DSF: 0000048327,False
22,K286,K811 SPED - BROOKLYN,SCA Furniture & Equi,FY17 RESO A MOBILE SCIENCE LAB,F&E,Complete,01/27/2017,F&E,11/02/2017,104000,104000.0,104000.0,DSF: 0000844280,False
22,K286,K811 SPED - BROOKLYN,DOE - Skilled Trades,PASSENGER ELEVATOR MODERNIZATION,Construction,In-Progress,07/21/2016,DOES,,DOES,229000.0,45800.0,DSF: 0000827972,False
22,K286,K811 SPED - BROOKLYN,DOE - Skilled Trades,CHILLER REPLACEMENT,Construction,In-Progress,12/27/2017,DOES,,DOES,577125.0,12085.0,DSF: 0000849878,False
22,K312,P.S. 312 - BROOKLYN,SCA CIP,WATER PENETRATION,Scope,Complete,01/12/2016,05/26/2016,12/09/2016,23244,51734.0,51365.0,DSF: 0000828317,True
22,K312,P.S. 312 - BROOKLYN,SCA CIP,WATER PENETRATION,Design,Complete,01/18/2017,06/19/2017,05/17/2017,85226,75524.0,63406.0,DSF: 0000828317,False
22,K312,P.S. 312 - BROOKLYN,SCA CIP,WATER PENETRATION,Construction,In-Progress,08/08/2017,08/07/2018,,902626,832923.0,17357.0,DSF: 0000828317,False
22,K312,P.S. 312 - BROOKLYN,SCA CIP,WATER PENETRATION,"CM, F&E",In-Progress,08/08/2017,08/07/2018,,209192,106111.0,48366.0,DSF: 0000828317,False
22,K312,P.S. 312 - BROOKLYN,SCA CIP RESOA,FY16 RESO A LEARNING GARDEN,Scope,Complete,02/26/2016,05/25/2016,04/11/2016,0,56633.0,56633.0,DSF: 0000822797,False
22,K312,P.S. 312 - BROOKLYN,SCA CIP RESOA,FY16 RESO A LEARNING GARDEN,Design,In-Progress,11/07/2017,03/28/2018,,114360,99527.0,15759.0,DSF: 0000822797,True
22,K312,P.S. 312 - BROOKLYN,SCA CIP RESOA,FY16 RESO A LEARNING GARDEN,Construction,PNS,PNS,PNS,PNS,1677280,1677280.0,75234.0,DSF: 0000822797,False
22,K312,P.S. 312 - BROOKLYN,SCA CIP RESOA,FY16 RESO A LEARNING GARDEN,"CM, F&E",PNS,PNS,PNS,PNS,114360,114360.0,14934.0,DSF: 0000822797,False
22,K312,P.S. 312 - BROOKLYN,SCA IEH,IEH PO18-BOILER ROOM,Construction,Complete,07/13/2017,IEH,07/16/2017,IEH,14936.0,2002.0,DSF: 0000047626,False
22,K312,P.S. 312 - BROOKLYN,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,212059.0,0.0,DSF: 0000776916,True
22,K312,P.S. 312 - BROOKLYN,DOE- RESOA,FY14 RESO A LOW-VOLTAGE ELECTRICAL,Construction,In-Progress,06/18/2015,DOER,,150000,150000.0,0.0,DSF: 0000798658,False
22,K312,P.S. 312 - BROOKLYN,DOE - Skilled Trades,DUAL FUEL ACE PROGRAM,Construction,In-Progress,02/24/2015,DOES,,DOES,1461356.0,1461356.0,DSF: 0000782718,False
22,K395,P.S. 109 - BROOKLYN,SCA CIP,DEFECTIVE GYMNASIUM WALLS/ROOFS/PARAPETS,Scope,Complete,03/31/2014,08/13/2014,08/13/2014,69025,111507.0,107409.0,"DSF: 0000797530, 0000801049, 0000801050",False
22,K395,P.S. 109 - BROOKLYN,SCA CIP,DEFECTIVE GYMNASIUM WALLS/ROOFS/PARAPETS,Design,Complete,09/11/2014,02/17/2015,06/11/2015,267913,216636.0,180908.0,"DSF: 0000797530, 0000801049, 0000801050",False
22,K395,P.S. 109 - BROOKLYN,SCA CIP,DEFECTIVE GYMNASIUM WALLS/ROOFS/PARAPETS,Construction,In-Progress,08/21/2017,11/13/2018,,4288621,3823285.0,155.0,"DSF: 0000797530, 0000801049, 0000801050",False
22,K395,P.S. 109 - BROOKLYN,SCA CIP,DEFECTIVE GYMNASIUM WALLS/ROOFS/PARAPETS,"CM, F&E",In-Progress,08/21/2017,11/13/2018,,428538,25184.0,25184.0,"DSF: 0000797530, 0000801049, 0000801050",False
22,K395,P.S. 109 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Scope,PNS,PNS,PNS,PNS,0,0.0,0.0,DSF: 0000866696,True
22,K395,P.S. 109 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Design,PNS,PNS,PNS,PNS,18000,18000.0,0.0,DSF: 0000866696,False
22,K395,P.S. 109 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Construction,PNS,PNS,PNS,PNS,264000,264000.0,0.0,DSF: 0000866696,False
22,K395,P.S. 109 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,"CM, F&E",PNS,PNS,PNS,PNS,18000,18000.0,0.0,DSF: 0000866696,False
22,K395,P.S. 109 - BROOKLYN,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,753986.0,0.0,DSF: 0000776951,True
22,K405,MIDWOOD H.S.,SCA CIP RESOA,FY10 RESO A SUPPLEMENTAL COOLING,Scope,Complete,06/15/2017,08/15/2017,07/28/2017,0,37708.0,24341.0,DSF: 0000690182,False
22,K405,MIDWOOD H.S.,SCA CIP RESOA,FY10 RESO A SUPPLEMENTAL COOLING,Design,In-Progress,08/16/2017,11/16/2017,,64258,68195.0,19777.0,DSF: 0000690182,True
22,K405,MIDWOOD H.S.,SCA CIP RESOA,FY10 RESO A SUPPLEMENTAL COOLING,Construction,PNS,PNS,PNS,PNS,942451,942451.0,2305.0,DSF: 0000690182,False
22,K405,MIDWOOD H.S.,SCA CIP RESOA,FY10 RESO A SUPPLEMENTAL COOLING,"CM, F&E",PNS,PNS,PNS,PNS,102296,64258.0,45887.0,DSF: 0000690182,False
22,K425,JAMES MADISON HS,SCA CIP,SWIMMING POOL,Scope,Complete,06/05/2012,10/05/2012,01/28/2013,86685,124448.0,87766.0,DSF: 0000753104,True
22,K425,JAMES MADISON HS,SCA CIP,SWIMMING POOL,Design,Complete,10/02/2013,04/04/2014,05/19/2014,346740,344121.0,310367.0,DSF: 0000753104,False
22,K425,JAMES MADISON HS,SCA CIP,SWIMMING POOL,Construction,In-Progress,03/20/2017,03/19/2018,,6501375,5990584.0,2050050.0,DSF: 0000753104,False
22,K425,JAMES MADISON HS,SCA CIP,SWIMMING POOL,"CM, F&E",In-Progress,03/20/2017,03/19/2018,,404530,170493.0,166605.0,DSF: 0000753104,False
22,K425,JAMES MADISON HS,SCA CIP RESOA,FY12 RESO A AUDITORIUM UPGRADE,Scope,Complete,11/03/2011,03/09/2012,02/08/2012,0,45416.0,45416.0,DSF: 0000731617,False
22,K425,JAMES MADISON HS,SCA CIP RESOA,FY12 RESO A AUDITORIUM UPGRADE,Design,Complete,08/27/2012,01/31/2013,03/14/2013,20014,155112.0,134199.0,DSF: 0000731617,True
22,K425,JAMES MADISON HS,SCA CIP RESOA,FY12 RESO A AUDITORIUM UPGRADE,Construction,PNS,PNS,PNS,PNS,293539,4273656.0,8594.0,DSF: 0000731617,False
22,K425,JAMES MADISON HS,SCA CIP RESOA,FY12 RESO A AUDITORIUM UPGRADE,"CM, F&E",PNS,PNS,PNS,PNS,20014,291386.0,13304.0,DSF: 0000731617,False
22,K425,JAMES MADISON HS - BROOKLYN,SCA CIP RESOA,FY16 RESO A AUDITORIUM UPGRADE,Scope,Complete,01/14/2016,05/16/2016,03/08/2016,0,12058.0,12058.0,DSF: 0000822746,False
