project_building_identifier,project_school_name,project_type,project_description,project_phase_name,project_phase_actual_start_date,project_phase_planned_end_date,project_phase_actual_end_date,project_budget_amount,final_estimate_of_actual_costs_through_end_of_phase_amount,total_phase_actual_spending_amount,dsf_number_s,failure,project_type_SCA,project_type_CIP,project_type_DIIT,project_type_DOE,project_type_DOES,project_type_DOER,project_type_RESOA,project_type_IEH,project_type_PRE-K,project_type_DCAS,project_type_FAST_TRACK_PROJECTS,borough,over_budget_percentage,over_budget_amount,start_and_planned_end_diff
K455,BOYS & GIRLS HS - BROOKLYN,SCA CIP RESOA,FY18 RESO A ROOM CONVERSIONS/PARTITIONING,Construction,,,PNS,88000.0,88000.0,0.0,DSF: 0000867359,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,88000.0,
K455,BOYS & GIRLS HS - BROOKLYN,SCA CIP RESOA,FY18 RESO A ROOM CONVERSIONS/PARTITIONING,"CM, F&E",,,PNS,6000.0,6000.0,0.0,DSF: 0000867359,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,6000.0,
K456,BOYS & GIRLS HS - BROOKLYN,SCA CIP RESOA,FY14 RESO A ATHLETIC FIELDS,Scope,,,PNS,0.0,801.0,801.0,DSF: 0000798666,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,-inf,-801.0,
K456,BOYS & GIRLS HS - BROOKLYN,SCA CIP RESOA,FY14 RESO A ATHLETIC FIELDS,Design,,,PNS,51826.0,33043.0,3204.0,DSF: 0000798666,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,94.0,48622.0,
K456,BOYS & GIRLS HS - BROOKLYN,SCA CIP RESOA,FY14 RESO A ATHLETIC FIELDS,Construction,,,PNS,760115.0,496376.0,0.0,DSF: 0000798666,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,760115.0,
K456,BOYS & GIRLS HS - BROOKLYN,SCA CIP RESOA,FY14 RESO A ATHLETIC FIELDS,"CM, F&E",,,PNS,51826.0,33844.0,0.0,DSF: 0000798666,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,51826.0,
KAKB,BEDFORD STUYVESANT COLLEGIATE,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000868041,True,1,1,0,0,0,0,1,0,0,0,0,brooklyn,,0.0,
KAKB,BEDFORD STUYVESANT COLLEGIATE,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Design,,,PNS,15000.0,15000.0,0.0,DSF: 0000868041,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,15000.0,
KAKB,BEDFORD STUYVESANT COLLEGIATE,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Construction,,,PNS,220000.0,220000.0,0.0,DSF: 0000868041,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,220000.0,
KAKB,BEDFORD STUYVESANT COLLEGIATE,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,"CM, F&E",,,PNS,15000.0,15000.0,0.0,DSF: 0000868041,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,15000.0,
K092,P.S. 92 - BROOKLYN,SCA CIP RESOA,FY18 RESO A ELECTRICAL SYSTEMS,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000867290,True,1,1,0,0,0,0,1,0,0,0,0,brooklyn,,0.0,
K092,P.S. 92 - BROOKLYN,SCA CIP RESOA,FY18 RESO A ELECTRICAL SYSTEMS,Design,,,PNS,7500.0,7500.0,0.0,DSF: 0000867290,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,7500.0,
K092,P.S. 92 - BROOKLYN,SCA CIP RESOA,FY18 RESO A ELECTRICAL SYSTEMS,Construction,,,PNS,110000.0,110000.0,0.0,DSF: 0000867290,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,110000.0,
K092,P.S. 92 - BROOKLYN,SCA CIP RESOA,FY18 RESO A ELECTRICAL SYSTEMS,"CM, F&E",,,PNS,7500.0,7500.0,0.0,DSF: 0000867290,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,7500.0,
K161,P.S. 161 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000866710,True,1,1,0,0,0,0,1,0,0,0,0,brooklyn,,0.0,
K161,P.S. 161 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Design,,,PNS,9000.0,9000.0,0.0,DSF: 0000866710,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,9000.0,
K161,P.S. 161 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Construction,,,PNS,132000.0,132000.0,0.0,DSF: 0000866710,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,132000.0,
K161,P.S. 161 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,"CM, F&E",,,PNS,9000.0,9000.0,0.0,DSF: 0000866710,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,9000.0,
Q231,I.S. 231 - QUEENS,SCA CIP RESOA,FY14 RESO A PLAYGROUND REDEVELOPMENT,Construction,,,PNS,440000.0,440000.0,10495.0,DSF: 0000798679,False,1,1,0,0,0,0,1,0,0,0,0,queens,98.0,429505.0,
Q059,I.S. 59 - QUEENS,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Construction,,,PNS,436945.0,436945.0,0.0,DSF: 0000867053,False,1,1,0,0,0,0,0,0,0,0,0,queens,100.0,436945.0,
Q059,I.S. 59 - QUEENS,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,"CM, F&E",,,PNS,152929.0,152929.0,1431.0,DSF: 0000867053,False,1,1,0,0,0,0,0,0,0,0,0,queens,99.0,151498.0,
Q059,I.S. 59 - QUEENS,SCA CIP RESOA,FY18 RESO A CAFETERIA / MULTIPURPOSE ROOM UPGRADE,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000867273,True,1,1,0,0,0,0,1,0,0,0,0,queens,,0.0,
Q059,I.S. 59 - QUEENS,SCA CIP RESOA,FY18 RESO A CAFETERIA / MULTIPURPOSE ROOM UPGRADE,Design,,,PNS,3900.0,3900.0,0.0,DSF: 0000867273,False,1,1,0,0,0,0,1,0,0,0,0,queens,100.0,3900.0,
Q059,I.S. 59 - QUEENS,SCA CIP RESOA,FY18 RESO A CAFETERIA / MULTIPURPOSE ROOM UPGRADE,Construction,,,PNS,57200.0,57200.0,0.0,DSF: 0000867273,False,1,1,0,0,0,0,1,0,0,0,0,queens,100.0,57200.0,
Q059,I.S. 59 - QUEENS,SCA CIP RESOA,FY18 RESO A CAFETERIA / MULTIPURPOSE ROOM UPGRADE,"CM, F&E",,,PNS,3900.0,3900.0,0.0,DSF: 0000867273,False,1,1,0,0,0,0,1,0,0,0,0,queens,100.0,3900.0,
Q059,I.S. 59 - QUEENS,SCA CIP RESOA,FY18 RESO A GYMNASIUM UPGRADE,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000867301,True,1,1,0,0,0,0,1,0,0,0,0,queens,,0.0,
Q059,I.S. 59 - QUEENS,SCA CIP RESOA,FY18 RESO A GYMNASIUM UPGRADE,Design,,,PNS,3600.0,3600.0,0.0,DSF: 0000867301,False,1,1,0,0,0,0,1,0,0,0,0,queens,100.0,3600.0,
Q059,I.S. 59 - QUEENS,SCA CIP RESOA,FY18 RESO A GYMNASIUM UPGRADE,Construction,,,PNS,52800.0,52800.0,0.0,DSF: 0000867301,False,1,1,0,0,0,0,1,0,0,0,0,queens,100.0,52800.0,
Q059,I.S. 59 - QUEENS,SCA CIP RESOA,FY18 RESO A GYMNASIUM UPGRADE,"CM, F&E",,,PNS,3600.0,3600.0,0.0,DSF: 0000867301,False,1,1,0,0,0,0,1,0,0,0,0,queens,100.0,3600.0,
Q109,I.S. 109 - QUEENS,DOE- RESOA,FY16 RESO A ROOM CONVERSIONS / PART,Construction,,,PNS,250000.0,80324.0,0.0,DSF: 0000822868,False,0,0,0,1,0,0,1,0,0,0,0,queens,100.0,250000.0,
Q131,P.S. 131 - QUEENS,SCA Capacity,ADDITION,Construction,,,PNS,61165544.0,61165544.0,58460.0,DSF: 0000843904,False,1,0,0,0,0,0,0,0,0,0,0,queens,100.0,61107084.0,
Q131,P.S. 131 - QUEENS,SCA Capacity,ADDITION,"CM,Art,F&E",,,PNS,8613330.0,8613330.0,102851.0,DSF: 0000843904,False,1,0,0,0,0,0,0,0,0,0,0,queens,99.0,8510479.0,
Q131,P.S. 131 - QUEENS,SCA CIP,TCU REMOVAL,Construction,,,PNS,262549.0,262549.0,22813.0,DSF: 0000843904,False,1,1,0,0,0,0,0,0,0,0,0,queens,91.0,239736.0,
Q131,P.S. 131 - QUEENS,SCA CIP,TCU REMOVAL,"CM, F&E",,,PNS,60848.0,60848.0,5489.0,DSF: 0000843904,False,1,1,0,0,0,0,0,0,0,0,0,queens,91.0,55359.0,
Q132,P.S. 132 - QUEENS,SCA CIP,EXT MASONRY/ROOFS/PARAPETS/FLOOD ELIMINATION,Construction,,,PNS,8130472.0,8130472.0,2439.0,"DSF: 0000835085, 0000857028, 0000857030, 0000857031",False,1,1,0,0,0,0,0,0,0,0,0,queens,100.0,8128033.0,
Q132,P.S. 132 - QUEENS,SCA CIP,EXT MASONRY/ROOFS/PARAPETS/FLOOD ELIMINATION,"CM, F&E",,,PNS,656356.0,656356.0,34502.0,"DSF: 0000835085, 0000857028, 0000857030, 0000857031",False,1,1,0,0,0,0,0,0,0,0,0,queens,95.0,621854.0,
Q132,P.S. 132 - QUEENS,SCA CIP RESOA,FY18 RESO A KITCHEN AREAS,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000867322,True,1,1,0,0,0,0,1,0,0,0,0,queens,,0.0,
Q132,P.S. 132 - QUEENS,SCA CIP RESOA,FY18 RESO A KITCHEN AREAS,Design,,,PNS,60000.0,60000.0,0.0,DSF: 0000867322,False,1,1,0,0,0,0,1,0,0,0,0,queens,100.0,60000.0,
Q132,P.S. 132 - QUEENS,SCA CIP RESOA,FY18 RESO A KITCHEN AREAS,Construction,,,PNS,880000.0,880000.0,0.0,DSF: 0000867322,False,1,1,0,0,0,0,1,0,0,0,0,queens,100.0,880000.0,
Q132,P.S. 132 - QUEENS,SCA CIP RESOA,FY18 RESO A KITCHEN AREAS,"CM, F&E",,,PNS,60000.0,60000.0,0.0,DSF: 0000867322,False,1,1,0,0,0,0,1,0,0,0,0,queens,100.0,60000.0,
Q136,P.S. 136 - QUEENS,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000867255,True,1,1,0,0,0,0,1,0,0,0,0,queens,,0.0,
Q136,P.S. 136 - QUEENS,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,Design,,,PNS,6600.0,6600.0,0.0,DSF: 0000867255,False,1,1,0,0,0,0,1,0,0,0,0,queens,100.0,6600.0,
Q136,P.S. 136 - QUEENS,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,Construction,,,PNS,96800.0,96800.0,0.0,DSF: 0000867255,False,1,1,0,0,0,0,1,0,0,0,0,queens,100.0,96800.0,
Q136,P.S. 136 - QUEENS,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,"CM, F&E",,,PNS,6600.0,6600.0,0.0,DSF: 0000867255,False,1,1,0,0,0,0,1,0,0,0,0,queens,100.0,6600.0,
Q147,P.S. 147 - QUEENS,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,Construction,,,PNS,264000.0,264000.0,0.0,DSF: 0000844888,False,1,1,0,0,0,0,1,0,0,0,0,queens,100.0,264000.0,
Q147,P.S. 147 - QUEENS,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,"CM, F&E",,,PNS,18000.0,18000.0,1186.0,DSF: 0000844888,False,1,1,0,0,0,0,1,0,0,0,0,queens,93.0,16814.0,
Q176,P.S. 176 - QUEENS,SCA CIP,PLAYGROUND REDEVELOPMENT,Construction,,,PNS,3811512.0,3811512.0,6116.0,DSF: 0000777287,False,1,1,0,0,0,0,0,0,0,0,0,queens,100.0,3805396.0,
Q176,P.S. 176 - QUEENS,SCA CIP,PLAYGROUND REDEVELOPMENT,"CM, F&E",,,PNS,237161.0,237161.0,24788.0,DSF: 0000777287,False,1,1,0,0,0,0,0,0,0,0,0,queens,90.0,212373.0,
Q181,P.S. 181 - QUEENS,SCA CIP RESOA,FY18 RESO A LIBRARY UPGRADES,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000867323,False,1,1,0,0,0,0,1,0,0,0,0,queens,,0.0,
Q181,P.S. 181 - QUEENS,SCA CIP RESOA,FY18 RESO A LIBRARY UPGRADES,Design,,,PNS,18000.0,18000.0,0.0,DSF: 0000867323,False,1,1,0,0,0,0,1,0,0,0,0,queens,100.0,18000.0,
Q181,P.S. 181 - QUEENS,SCA CIP RESOA,FY18 RESO A LIBRARY UPGRADES,Construction,,,PNS,264000.0,264000.0,0.0,DSF: 0000867323,False,1,1,0,0,0,0,1,0,0,0,0,queens,100.0,264000.0,
Q181,P.S. 181 - QUEENS,SCA CIP RESOA,FY18 RESO A LIBRARY UPGRADES,"CM, F&E",,,PNS,18000.0,18000.0,0.0,DSF: 0000867323,False,1,1,0,0,0,0,1,0,0,0,0,queens,100.0,18000.0,
Q195,P.S. 195 - QUEENS,DOE- RESOA,FY15 RESO A AUDITORIUM UPGRADE,Construction,,,PNS,104000.0,104000.0,0.0,DSF: 0000800400,False,0,0,0,1,0,0,1,0,0,0,0,queens,100.0,104000.0,
Q231,I.S. 231 - QUEENS,SCA CIP RESOA,FY14 RESO A PLAYGROUND REDEVELOPMENT,"CM, F&E",,,PNS,30000.0,30000.0,5006.0,DSF: 0000798679,False,1,1,0,0,0,0,1,0,0,0,0,queens,83.0,24994.0,
Q231,COMMUNITY VOICES MIDDLE SCHOOL,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000867230,True,1,1,0,0,0,0,1,0,0,0,0,queens,,0.0,
Q231,COMMUNITY VOICES MIDDLE SCHOOL,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,Design,,,PNS,30000.0,30000.0,0.0,DSF: 0000867230,False,1,1,0,0,0,0,1,0,0,0,0,queens,100.0,30000.0,
Q231,COMMUNITY VOICES MIDDLE SCHOOL,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,Construction,,,PNS,440000.0,440000.0,0.0,DSF: 0000867230,False,1,1,0,0,0,0,1,0,0,0,0,queens,100.0,440000.0,
Q231,COMMUNITY VOICES MIDDLE SCHOOL,SCA CIP RESOA,FY18 RESO A AUDITORIUM  UPGRADE,"CM, F&E",,,PNS,30000.0,30000.0,0.0,DSF: 0000867230,False,1,1,0,0,0,0,1,0,0,0,0,queens,100.0,30000.0,
K191,P.S. 191 - BROOKLYN,SCA CIP RESOA,FY18 RESO A SCIENCE LAB UPGRADES,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000866390,True,1,1,0,0,0,0,1,0,0,0,0,brooklyn,,0.0,
K191,P.S. 191 - BROOKLYN,SCA CIP RESOA,FY18 RESO A SCIENCE LAB UPGRADES,Design,,,PNS,30000.0,30000.0,0.0,DSF: 0000866390,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,30000.0,
K191,P.S. 191 - BROOKLYN,SCA CIP RESOA,FY18 RESO A SCIENCE LAB UPGRADES,Construction,,,PNS,440000.0,440000.0,0.0,DSF: 0000866390,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,440000.0,
K191,P.S. 191 - BROOKLYN,SCA CIP RESOA,FY18 RESO A SCIENCE LAB UPGRADES,"CM, F&E",,,PNS,30000.0,30000.0,0.0,DSF: 0000866390,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,30000.0,
K191,P.S. 191 - BROOKLYN,SCA CIP RESOA,FY18 RESO A LIBRARY UPGRADES,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000866402,True,1,1,0,0,0,0,1,0,0,0,0,brooklyn,,0.0,
K191,P.S. 191 - BROOKLYN,SCA CIP RESOA,FY18 RESO A LIBRARY UPGRADES,Design,,,PNS,42000.0,42000.0,0.0,DSF: 0000866402,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,42000.0,
K191,P.S. 191 - BROOKLYN,SCA CIP RESOA,FY18 RESO A LIBRARY UPGRADES,Construction,,,PNS,616000.0,616000.0,0.0,DSF: 0000866402,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,616000.0,
K191,P.S. 191 - BROOKLYN,SCA CIP RESOA,FY18 RESO A LIBRARY UPGRADES,"CM, F&E",,,PNS,42000.0,42000.0,0.0,DSF: 0000866402,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,42000.0,
K191,P.S. 191 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000866690,True,1,1,0,0,0,0,1,0,0,0,0,brooklyn,,0.0,
K191,P.S. 191 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Design,,,PNS,45000.0,45000.0,0.0,DSF: 0000866690,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,45000.0,
K191,P.S. 191 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Construction,,,PNS,660000.0,660000.0,0.0,DSF: 0000866690,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,660000.0,
K191,P.S. 191 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,"CM, F&E",,,PNS,45000.0,45000.0,0.0,DSF: 0000866690,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,45000.0,
K241,P.S. 241 - BROOKLYN,SCA CIP RESOA,FY18 RESO A SCIENCE LAB UPGRADES,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000867382,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,,0.0,
K241,P.S. 241 - BROOKLYN,SCA CIP RESOA,FY18 RESO A SCIENCE LAB UPGRADES,Design,,,PNS,21000.0,21000.0,0.0,DSF: 0000867382,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,21000.0,
K241,P.S. 241 - BROOKLYN,SCA CIP RESOA,FY18 RESO A SCIENCE LAB UPGRADES,Construction,,,PNS,308000.0,308000.0,0.0,DSF: 0000867382,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,308000.0,
K241,P.S. 241 - BROOKLYN,SCA CIP RESOA,FY18 RESO A SCIENCE LAB UPGRADES,"CM, F&E",,,PNS,21000.0,21000.0,0.0,DSF: 0000867382,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,21000.0,
K246,I.S. 246 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000866722,True,1,1,0,0,0,0,1,0,0,0,0,brooklyn,,0.0,
K246,I.S. 246 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Design,,,PNS,12000.0,12000.0,0.0,DSF: 0000866722,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,12000.0,
K246,I.S. 246 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Construction,,,PNS,176000.0,176000.0,0.0,DSF: 0000866722,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,176000.0,
K246,I.S. 246 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,"CM, F&E",,,PNS,12000.0,12000.0,0.0,DSF: 0000866722,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,12000.0,
K390,M.S. 354 - BROOKLYN,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Construction,,,PNS,144891.0,144891.0,0.0,DSF: 0000868114,False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,100.0,144891.0,
K390,M.S. 354 - BROOKLYN,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,"CM, F&E",,,PNS,79939.0,79939.0,44.0,DSF: 0000868114,False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,100.0,79895.0,
K391,I.S. 722 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000867437,True,1,1,0,0,0,0,1,0,0,0,0,brooklyn,,0.0,
K391,I.S. 722 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Design,,,PNS,7320.0,7320.0,0.0,DSF: 0000867437,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,7320.0,
K391,I.S. 722 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Construction,,,PNS,107360.0,107360.0,0.0,DSF: 0000867437,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,107360.0,
K391,I.S. 722 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,"CM, F&E",,,PNS,7320.0,7320.0,0.0,DSF: 0000867437,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,7320.0,
K397,P.S. 397 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000866695,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,,0.0,
K397,P.S. 397 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Design,,,PNS,9000.0,9000.0,0.0,DSF: 0000866695,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,9000.0,
K397,P.S. 397 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Construction,,,PNS,132000.0,132000.0,0.0,DSF: 0000866695,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,132000.0,
K397,P.S. 397 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,"CM, F&E",,,PNS,9000.0,9000.0,0.0,DSF: 0000866695,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,9000.0,
K398,P.S. 770 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000866707,True,1,1,0,0,0,0,1,0,0,0,0,brooklyn,,0.0,
K398,P.S. 770 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Design,,,PNS,9000.0,9000.0,0.0,DSF: 0000866707,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,9000.0,
K398,P.S. 770 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Construction,,,PNS,132000.0,132000.0,0.0,DSF: 0000866707,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,132000.0,
K398,P.S. 770 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,"CM, F&E",,,PNS,9000.0,9000.0,0.0,DSF: 0000866707,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,9000.0,
K465,I.S. 382 - BROOKLYN,SCA CIP,STRUCTURAL DEFECTS AND ROOF,Construction,,,PNS,1597093.0,1597093.0,1256.0,DSF: 0000829121,False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,100.0,1595837.0,
K465,I.S. 382 - BROOKLYN,SCA CIP,STRUCTURAL DEFECTS AND ROOF,"CM, F&E",,,PNS,99375.0,99375.0,2306.0,DSF: 0000829121,False,1,1,0,0,0,0,0,0,0,0,0,brooklyn,98.0,97069.0,
K465,I.S. 382 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000866659,True,1,1,0,0,0,0,1,0,0,0,0,brooklyn,,0.0,
K465,I.S. 382 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Design,,,PNS,18900.0,18900.0,0.0,DSF: 0000866659,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,18900.0,
K465,I.S. 382 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,Construction,,,PNS,277200.0,277200.0,0.0,DSF: 0000866659,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,277200.0,
K465,I.S. 382 - BROOKLYN,SCA CIP RESOA,FY18 RESO A MOBILE SCIENCE LAB,"CM, F&E",,,PNS,18900.0,18900.0,0.0,DSF: 0000866659,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,100.0,18900.0,
K465,SCIENCE TECHNOLOGY & RESEARCH,SCA CIP RESOA,FY11 RESO A AUDITORIUM HVAC,Construction,,,PNS,1613401.0,5160814.0,34140.0,DSF: 0000710805,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,98.0,1579261.0,
K465,SCIENCE TECHNOLOGY & RESEARCH,SCA CIP RESOA,FY11 RESO A AUDITORIUM HVAC,"CM, F&E",,,PNS,110005.0,351874.0,25522.0,DSF: 0000710805,False,1,1,0,0,0,0,1,0,0,0,0,brooklyn,77.0,84483.0,
Q268,P.S. 268 - QUEENS,SCA CIP RESOA,FY18 RESO A PLAYGROUNDS,Scope,,,PNS,0.0,0.0,0.0,DSF: 0000867340,False,1,1,0,0,0,0,1,0,0,0,0,queens,,0.0,
Q268,P.S. 268 - QUEENS,SCA CIP RESOA,FY18 RESO A PLAYGROUNDS,Design,,,PNS,10500.0,10500.0,0.0,DSF: 0000867340,False,1,1,0,0,0,0,1,0,0,0,0,queens,100.0,10500.0,
Q268,P.S. 268 - QUEENS,SCA CIP RESOA,FY18 RESO A PLAYGROUNDS,Construction,,,PNS,154000.0,154000.0,0.0,DSF: 0000867340,False,1,1,0,0,0,0,1,0,0,0,0,queens,100.0,154000.0,
Q268,P.S. 268 - QUEENS,SCA CIP RESOA,FY18 RESO A PLAYGROUNDS,"CM, F&E",,,PNS,10500.0,10500.0,0.0,DSF: 0000867340,False,1,1,0,0,0,0,1,0,0,0,0,queens,100.0,10500.0,
Q268,P.S. 268 - QUEENS,DOE- RESOA,FY16 RESO A ACCESSIBILITY,Construction,,,PNS,100000.0,100000.0,0.0,DSF: 0000822820,False,0,0,0,1,0,0,1,0,0,0,0,queens,100.0,100000.0,
Q420,G. WASHINGTON CARVER HS FOR SC,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Construction,,,PNS,373492.0,373492.0,0.0,DSF: 0000867057,False,1,1,0,0,0,0,0,0,0,0,0,queens,100.0,373492.0,
Q420,G. WASHINGTON CARVER HS FOR SC,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,"CM, F&E",,,PNS,149431.0,149431.0,1621.0,DSF: 0000867057,False,1,1,0,0,0,0,0,0,0,0,0,queens,99.0,147810.0,
Q420,LYFE PROGRAM,SCA CIP RESOA,FY17 RESO A PLAYGROUND REDEVELOPMENT,Design,,,PNS,23100.0,13444.0,3027.0,DSF: 0000844907,False,1,1,0,0,0,0,1,0,0,0,0,queens,87.0,20073.0,
