project_geographic_district,project_building_identifier,project_school_name,project_type,project_description,project_phase_name,project_status_name,project_phase_actual_start_date,project_phase_planned_end_date,project_phase_actual_end_date,project_budget_amount,final_estimate_of_actual_costs_through_end_of_phase_amount,total_phase_actual_spending_amount,dsf_number_s,failure
31,R026,P.S. 26 - STATEN ISLAND,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,In-Progress,02/01/2017,DOEL,,DOEL,393.0,393.0,DSF:,False
31,R026,P.S. 26 - STATEN ISLAND,DOE- RESOA,FY17 RESO A TOILETS-STUDENTS,Construction,In-Progress,06/30/2017,DOER,,75000,75000.0,60160.0,DSF: 0000844870,False
31,R027,I.S. 27 - STATEN ISLAND,SCA IEH,IEH PO18-VARIOUS,Construction,In-Progress,08/24/2017,IEH,,IEH,18012.0,2760.0,DSF: 0000048353,False
31,R029,P.S. 29 - STATEN ISLAND,SCA CIP,EXTERIOR MASONRY/ROOFS/PARAPETS,Construction,In-Progress,01/09/2017,06/07/2018,,4329392,4172155.0,3128301.0,"DSF: 0000822179, 0000843918, 0000843919",False
31,R029,P.S. 29 - STATEN ISLAND,SCA CIP,EXTERIOR MASONRY/ROOFS/PARAPETS,"CM, F&E",In-Progress,01/09/2017,06/07/2018,,593514,250389.0,228033.0,"DSF: 0000822179, 0000843918, 0000843919",False
31,R030,P.S. 30 - STATEN ISLAND,SCA CIP,EXTERIOR MASONRY,Scope,In-Progress,09/14/2017,02/02/2018,,225000,225000.0,4563.0,DSF: 0000046689,True
31,R032,P.S. 32 - STATEN ISLAND,SCA CIP,WATER INFILTRATION/EXT MASONRY/GYM ROOF,Construction,In-Progress,04/28/2017,08/20/2018,,2384713,2192687.0,1243693.0,"DSF: 0000792692, 0000815933, 0000837971",False
31,R032,P.S. 32 - STATEN ISLAND,SCA CIP,WATER INFILTRATION/EXT MASONRY/GYM ROOF,"CM, F&E",In-Progress,04/28/2017,08/20/2018,,324726,86900.0,85843.0,"DSF: 0000792692, 0000815933, 0000837971",False
31,R032,P.S. 32 - STATEN ISLAND,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,In-Progress,02/01/2017,DOEL,,DOEL,527.0,527.0,DSF:,False
31,R032,P.S. 32 - STATEN ISLAND,Trust For Public Lan,FY18 RESO A PLAYGROUNDS,Design,In-Progress,09/07/2017,03/31/2018,,75000,75000.0,0.0,DSF: 0000866451,False
31,R034,I.S. 34 - STATEN ISLAND,SCA CIP,FULL PROGRAM ACCESSIBILITY/FIRE ALARM SYSTEM,Construction,In-Progress,04/25/2016,06/13/2018,,12612708,12803237.0,7788678.0,"DSF: 0000776033, 0000792708",False
31,R034,I.S. 34 - STATEN ISLAND,SCA CIP,FULL PROGRAM ACCESSIBILITY/FIRE ALARM SYSTEM,"CM, F&E",In-Progress,04/25/2016,06/13/2018,,975305,760668.0,714085.0,"DSF: 0000776033, 0000792708",False
31,R034,I.S. 34 - STATEN ISLAND,DOE- RESOA,FY17 RESO A GYMNASIUM UPGRADE,Construction,In-Progress,07/06/2017,DOER,,359708,359708.0,351971.0,DSF: 0000844222,False
31,R034,I.S. 34 - STATEN ISLAND,DOE - Skilled Trades,VACANCY SENSOR,Construction,In-Progress,12/16/2014,DOES,,DOES,100000.0,0.0,DSF: 0000799755,True
31,R039,P.S. 39 - STATEN ISLAND,DOE- RESOA,FY16 RESO A AUDITORIUM UPGRADE,Construction,In-Progress,04/25/2016,DOER,,75000,35110.0,35110.0,DSF: 0000822809,False
31,R040,R373 SPED - STATEN ISLAND,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,12/26/2016,DOES,,DOES,145887.0,145887.0,DSF: 0000816029,False
31,R041,P.S. 41 - STATEN ISLAND,SCA CIP,MAIN ELECTRICAL SERVICE/LOW VOLTAGE ELEC SYSTEM,Construction,In-Progress,12/19/2016,12/18/2017,,1873923,1739419.0,1325639.0,"DSF: 0000816045, 0000843971",False
31,R041,P.S. 41 - STATEN ISLAND,SCA CIP,MAIN ELECTRICAL SERVICE/LOW VOLTAGE ELEC SYSTEM,"CM, F&E",In-Progress,12/19/2016,12/18/2017,,209423,155346.0,155288.0,"DSF: 0000816045, 0000843971",False
31,R041,P.S. 41 - STATEN ISLAND,SCA CIP RESOA,FY15 RESO A SECURITY CAMERAS,Construction,In-Progress,07/24/2017,03/20/2018,,442479,319351.0,5403.0,DSF: 0000800027,False
31,R041,P.S. 41 - STATEN ISLAND,SCA CIP RESOA,FY15 RESO A SECURITY CAMERAS,"CM, F&E",In-Progress,07/24/2017,03/20/2018,,132433,132304.0,18224.0,DSF: 0000800027,False
31,R041,P.S. 41 - STATEN ISLAND,SCA IEH,IEH PO18-ROOM 201,Construction,In-Progress,08/14/2017,IEH,,IEH,31632.0,2824.0,DSF: 0000048174,False
31,R043,I.S./J.H.S. 63 - STATEN ISLAND,SCA CIP RESOA,FY17 RESO A AUDITORIUM  UPGRADE,Design,In-Progress,05/09/2017,10/10/2017,,18000,8949.0,5250.0,DSF: 0000844225,True
31,R043,CSI HS FOR INTERNATIONAL STUDI,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,In-Progress,06/07/2017,07/07/2017,,750000,653264.0,653264.0,DSF: 0000844586,True
31,R043,G MCCOWN EXPEDITIONARY LRNG SC,DOE- RESOA,FY16 RESO A GYMNASIUM UPGRADE,Construction,In-Progress,08/08/2016,DOER,,175000,77990.0,77990.0,DSF: 0000822328,False
31,R043,CSI HS FOR INTERNATIONAL STUDI,DOE - Skilled Trades,ADA SHELTER COMPLIANCE,Construction,In-Progress,11/04/2016,DOES,,DOES,198625.0,55072.0,DSF: 0000865873,False
31,R045,P.S. 45 - STATEN ISLAND,DOE- RESOA,FY14 RESO A FENCING,Construction,In-Progress,08/28/2014,DOER,,109262,109262.0,0.0,DSF: 0000798696,False
31,R046,P.S. 46 - STATEN ISLAND,SCA IEH,IEH PO18-3RD FL EXIT 7 LANDINGS,Construction,In-Progress,08/25/2016,IEH,,IEH,12173.0,1673.0,DSF: 0000042654,False
31,R046,P.S. 46 - STATEN ISLAND,DOE- RESOA,FY17 RESO A CAFETERIA UPGRADE,Construction,In-Progress,08/07/2017,DOER,,75000,46818.0,46818.0,DSF: 0000844865,False
31,R046,P.S. 46 - STATEN ISLAND,DOE - Skilled Trades,ACE STEAM SYSTEM OPTIMIZATION,Construction,In-Progress,01/31/2017,DOES,,DOES,183975.0,66630.0,DSF: 0000822659,False
31,R048,P.S. 48 - STATEN ISLAND,SCA CIP,RETAINING WALL,Construction,In-Progress,12/05/2016,08/31/2017,,541476,610940.0,221799.0,DSF: 0000681389,False
31,R048,P.S. 48 - STATEN ISLAND,SCA CIP,RETAINING WALL,"CM, F&E",In-Progress,12/05/2016,08/31/2017,,125492,96675.0,82467.0,DSF: 0000681389,False
31,R048,NAPLES STREET ELEMENTARY SCHL,SCA CIP RESOA,FY17 RESO A IP SURVEILLANCE CAMERA INSTALLATION,Construction,In-Progress,07/05/2017,02/19/2018,,396000,220463.0,118034.0,DSF: 0000844229,False
31,R048,NAPLES STREET ELEMENTARY SCHL,SCA CIP RESOA,FY17 RESO A IP SURVEILLANCE CAMERA INSTALLATION,"CM, F&E",In-Progress,07/05/2017,02/19/2018,,132512,128375.0,73864.0,DSF: 0000844229,False
31,R048,NAPLES STREET ELEMENTARY SCHOO,DOE- RESOA,FY17 RESO A ROOM CONVERSIONS/PARTITIONING,Construction,In-Progress,08/11/2017,DOER,,22108,22108.0,22108.0,DSF: 0000844233,False
31,R049,I.S. 49 - STATEN ISLAND,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Design,In-Progress,11/29/2017,05/25/2018,,24523,24523.0,1201.0,DSF: 0000867061,False
31,R049,I.S. 49 - STATEN ISLAND,DOE- RESOA,FY17 RESO A AUDITORIUM  UPGRADE,Construction,In-Progress,04/06/2017,DOER,,200000,200000.0,39138.0,DSF: 0000844921,False
31,R050,P.S. 50 - STATEN ISLAND,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Scope,In-Progress,09/27/2017,01/26/2018,,7619,7619.0,897.0,DSF: 0000867062,True
31,R050,P.S. 50 - STATEN ISLAND,SCA IEH,IEH PO18-ROOMS 140 & 142,Construction,In-Progress,05/11/2017,IEH,,IEH,9664.0,1964.0,DSF: 0000046686,False
31,R050,P.S. 50 - STATEN ISLAND,SCA IEH,"IEH PO18-ROOMS B21, 108 & 208",Construction,In-Progress,05/30/2017,IEH,,IEH,19780.0,2214.0,DSF: 0000047006,False
31,R050,P.S. 50 - STATEN ISLAND,SCA IEH,"IEH PO18-ROOMS 202, 203, & 206",Construction,In-Progress,08/14/2017,IEH,,IEH,61662.0,0.0,DSF: 0000048173,True
31,R051,I.S. 51 - STATEN ISLAND,SCA IEH,IEH PO18-STEAM DUCT,Construction,In-Progress,12/31/2015,IEH,,IEH,1500.0,1000.0,DSF: 0000039449,False
31,R051,I.S. 51 - STATEN ISLAND,DOE - Skilled Trades,SEWER LINES,Construction,In-Progress,04/01/2015,DOES,,DOES,183750.0,178750.0,DSF: 0000838238,False
31,R052,P.S. 52 - STATEN ISLAND,SCA IEH,"IEH PO18-ROOMS,203,205,206,207,208,209A & 209",Construction,In-Progress,06/08/2017,IEH,,IEH,135986.0,1834.0,DSF: 0000047206,False
31,R052,P.S. 52 - STATEN ISLAND,DOE - Skilled Trades,FY18 RESO A TOILETS-STUDENTS,Construction,In-Progress,11/30/2017,DOES,,DOES,300000.0,0.0,DSF: 0000866360,True
31,R053,P.S. 53 - STATEN ISLAND,DOE- RESOA,FY17 RESO A ELECTRICAL SYSTEMS,Construction,In-Progress,12/16/2016,DOER,,84500,84192.0,84192.0,DSF: 0000844763,False
31,R054,P.S. 54 - STATEN ISLAND,SCA IEH,IEH PO18-STAIRWELL A & B,Construction,In-Progress,05/18/2017,IEH,,IEH,58053.0,850.0,DSF: 0000046848,False
31,R054,P.S. 54 - STATEN ISLAND,DOE- RESOA,FY17 RESO A ELECTRICAL UPGRADES,Construction,In-Progress,09/20/2017,DOER,,75000,50753.0,50753.0,DSF: 0000844867,False
31,R056,P.S. 56 THE LOUIS DESARIO SCHO,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,In-Progress,12/26/2017,01/25/2018,,40000,39699.0,39699.0,DSF: 0000845021,True
31,R056,P.S. 56 - STATEN ISLAND,DOE - Skilled Trades,ADA SHELTER COMPLIANCE,Construction,In-Progress,12/27/2016,DOES,,DOES,157151.0,41060.0,DSF: 0000865874,False
31,R057,P.S. 57 - STATEN ISLAND,SCA CIP,C OF O,Construction,In-Progress,03/03/2017,12/27/2017,,696670,681135.0,444727.0,DSF: 0000799877,False
31,R057,P.S. 57 - STATEN ISLAND,SCA CIP,C OF O,"CM, F&E",In-Progress,03/03/2017,12/27/2017,,161460,120938.0,117799.0,DSF: 0000799877,False
31,R058,P.S. 58 - STATEN ISLAND,SCA CIP,IP DIGITAL VIDEO SURVEILLANCE SYSTEM,Design,In-Progress,10/05/2017,04/05/2018,,15804,15804.0,4182.0,DSF: 0000867063,False
31,R058,P.S. 58 - STATEN ISLAND,DOE- RESOA,FY14 RESO A ROOM CONVERSIONS / PART,Construction,In-Progress,08/25/2014,DOER,,75000,75000.0,0.0,DSF: 0000798835,False
31,R058,P.S. 58 - STATEN ISLAND,DOE - Skilled Trades,ADA SHELTER COMPLIANCE,Construction,In-Progress,05/10/2017,DOES,,DOES,39783.0,21809.0,DSF: 0000844733,False
31,R059,THE HARBOR VIEW SCHOOL - R,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,09/07/2017,DOES,,DOES,170000.0,1315.0,DSF: 0000866054,False
31,R060,P.S. 60 - STATEN ISLAND,SCA CIP RESOA,FY17 RESO A AUDITORIUM  UPGRADE,Construction,In-Progress,06/30/2017,01/25/2018,,432472,286215.0,7325.0,DSF: 0000844231,False
31,R060,P.S. 60 - STATEN ISLAND,SCA CIP RESOA,FY17 RESO A AUDITORIUM  UPGRADE,"CM, F&E",In-Progress,06/30/2017,01/25/2018,,29487,28438.0,19675.0,DSF: 0000844231,False
31,R060,P.S. 60 - STATEN ISLAND,DOE- RESOA,FY16 RESO A GYMNASIUM UPGRADE,Construction,In-Progress,12/23/2016,DOER,,150000,150000.0,193917.0,DSF: 0000822284,False
31,R061,I.S. 61 - STATEN ISLAND,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,06/24/2013,12/31/2013,,DIIT,56496.0,0.0,DSF: 0000777173,True
31,R061,I.S. 61 - STATEN ISLAND,DOE- RESOA,FY17 RESO A ELECTRICAL UPGRADE,Construction,In-Progress,03/20/2017,DOER,,88000,87456.0,87456.0,DSF: 0000866176,False
31,R061,I.S. 61 - STATEN ISLAND,DOE - Skilled Trades,CAFETERIA SERVING LINES,Construction,In-Progress,01/15/2015,DOES,,DOES,450000.0,877.0,DSF: 0000821620,False
31,R069,P.S. 69 - STATEN ISLAND,DCAS/NYPA,HIGH EFFICIENCY LIGHTING SYSTEM,Construction,In-Progress,12/29/2014,06/28/2018,,4536728,4536728.0,4536728.0,DSF:,False
31,R069,P.S. 69 - STATEN ISLAND,DOE- RESOA,FY17 RESO A GYMNASIUM UPGRADE,Construction,In-Progress,07/10/2017,DOER,,120000,120000.0,67430.0,DSF: 0000844232,False
31,R070,P.S. @ 357 TARGEE STREET,SCA Capacity,NEW SCHOOL,Design,In-Progress,12/08/2017,06/28/2018,,6240547,6240547.0,542991.0,DSF: 0000843832,False
31,R070,P.S. @ 357 TARGEE STREET - STA,SCA CIP,DEMOLITION,Design,In-Progress,11/16/2017,01/31/2018,,202166,202166.0,7708.0,DSF: 0000843832,True
31,R072,I.S. 72 - STATEN ISLAND,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,In-Progress,04/10/2017,01/15/2018,,50000,14565.0,14565.0,DSF: 0000845012,False
31,R072,I.S. 72 - STATEN ISLAND,DOE- RESOA,FY17 RESO A ELECTRICAL SYSTEMS,Construction,In-Progress,07/18/2017,DOER,,142767,142767.0,142767.0,DSF: 0000844761,False
31,R072,I.S. 72 - STATEN ISLAND,DOE - Skilled Trades,REPLACE DUPLEX SEWAGE EJECTOR SYSTE,Construction,In-Progress,08/04/2015,DOES,,DOES,112805.0,112805.0,DSF: 0000816367,False
31,R075,I.S. 75 - STATEN ISLAND,DOE- RESOA,FY17 RESO A ELECTRICAL SYSTEMS,Construction,In-Progress,02/21/2017,DOER,,215000,225938.0,225938.0,DSF: 0000844762,False
31,R089,D75 REPLACEMENT @ 15 FAIRFIELD,SCA CIP,DEMOLITION,Construction,In-Progress,07/01/2017,10/30/2017,,5363286,5633519.0,4508863.0,DSF: 0000821871,True
31,R089,D75 REPLACEMENT @ 15 FAIRFIELD,SCA CIP,DEMOLITION,"CM, F&E",In-Progress,07/01/2017,10/30/2017,,333716,626592.0,494953.0,DSF: 0000821871,True
31,R435,NEW DORP HS - STATEN ISLAND,SCA CIP,PARTIAL ACCESSIBILITY,Construction,In-Progress,06/13/2017,04/08/2018,,568520,528192.0,21254.0,DSF: 0000843658,False
31,R435,NEW DORP HS - STATEN ISLAND,SCA CIP,PARTIAL ACCESSIBILITY,"CM, F&E",In-Progress,06/13/2017,04/08/2018,,131760,85059.0,46308.0,DSF: 0000843658,False
31,R435,NEW DORP HS - STATEN ISLAND,SCA CIP RESOA,FY16 RESO A CULINARY ARTS CLASSROOM UPGRADE,Construction,In-Progress,08/28/2017,10/21/2018,,3080000,1556372.0,215464.0,DSF: 0000822332,False
31,R435,NEW DORP HS - STATEN ISLAND,SCA CIP RESOA,FY16 RESO A CULINARY ARTS CLASSROOM UPGRADE,"CM, F&E",In-Progress,08/28/2017,10/21/2018,,1057017,897772.0,155880.0,DSF: 0000822332,False
31,R435,NEW DORP HS - STATEN ISLAND,DOE - Skilled Trades,GYM FLOOR REPLACEMENT,Construction,In-Progress,04/25/2016,DOES,,DOES,470464.0,470464.0,DSF: 0000838464,False
31,R435,NEW DORP HS - STATEN ISLAND,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,09/07/2017,DOES,,DOES,170000.0,2465.0,DSF: 0000866055,False
31,R436,NEW DORP HS - STATEN ISLAND,SCA CIP,ATHLETIC FIELDS,Construction,In-Progress,08/07/2017,08/06/2019,,8803125,7948860.0,23998.0,DSF: 0000801024,False
31,R436,NEW DORP HS - STATEN ISLAND,SCA CIP,ATHLETIC FIELDS,"CM, F&E",In-Progress,08/07/2017,08/06/2019,,547750,65750.0,65750.0,DSF: 0000801024,False
31,R436,NEW DORP HS - STATEN ISLAND,SCA CIP RESOA,FY18 RESO A ATHLETIC FIELD LIGHTS,Scope,In-Progress,11/28/2017,03/02/2018,,0,0.0,0.0,DSF: 0000867206,True
31,R440,STATEN ISLAND TECHNICAL HS - R,SCA IEH,"IEH PO18-KITCHEN OFFICE, KITCHEN LOCKER RM, KITCHE",Construction,In-Progress,04/24/2017,IEH,,IEH,25397.0,5606.0,DSF: 0000046348,False
31,R440,STATEN ISLAND TECHNICAL HS - R,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,09/19/2016,DOES,,DOES,182226.0,182226.0,DSF: 0000816436,False
31,R445,PORT RICHMOND HS - R,DOE - Skilled Trades,REPLACE BAC COOLING TOWER,Construction,In-Progress,03/11/2016,DOES,,DOES,337232.0,323482.0,DSF: 0000838507,False
31,R450,CURTIS HS - STATEN ISLAND,SCA CIP,BRIDGE & REPAIR WK/PARAPETS/WASTE SYS/WINDOWS/ROOF,Construction,In-Progress,06/21/2013,06/20/2015,,14129026,14762069.0,13808147.0,"DSF: 0000020373, 0000770587, 0000770588, 0000770606, 0000775631",False
31,R450,CURTIS HS - STATEN ISLAND,SCA CIP,BRIDGE & REPAIR WK/PARAPETS/WASTE SYS/WINDOWS/ROOF,"CM, F&E",In-Progress,06/21/2013,06/20/2015,,1088763,1194529.0,1150050.0,"DSF: 0000020373, 0000770587, 0000770588, 0000770606, 0000775631",False
31,R450,CURTIS H.S.,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,In-Progress,02/10/2017,DOEL,,DOEL,795.0,795.0,DSF:,False
31,R450,CURTIS HS - STATEN ISLAND,DOE - Skilled Trades,ACE STEAM SYSTEM OPTIMIZATION,Construction,In-Progress,05/31/2017,DOES,,DOES,233035.0,230016.0,DSF: 0000816478,False
31,R450,CURTIS HS - STATEN ISLAND,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,09/07/2017,DOES,,DOES,170000.0,1057.0,DSF: 0000866056,False
31,R453,CURTIS HIGH SCHOOL ANNEX,SCA Capacity,ADDITION,Construction,In-Progress,09/25/2015,12/27/2018,,77822546,75136010.0,53641644.0,DSF: 0000798232,False
31,R453,CURTIS HIGH SCHOOL ANNEX,SCA Capacity,ADDITION,"CM,Art,F&E",In-Progress,09/25/2015,12/27/2018,,10958968,10323337.0,7243536.0,DSF: 0000798232,False
31,R455,TOTTENVILLE HS - STATEN ISLAND,SCA CIP RESOA,FY 16 RESO A WIRING UPGRADE,Construction,In-Progress,02/06/2017,02/05/2018,,1468500,1431865.0,1134509.0,DSF: 0000822181,False
31,R455,TOTTENVILLE HS - STATEN ISLAND,SCA CIP RESOA,FY 16 RESO A WIRING UPGRADE,"CM, F&E",In-Progress,02/06/2017,02/05/2018,,100125,87829.0,84349.0,DSF: 0000822181,False
31,R455,TOTTENVILLE HS - STATEN ISLAND,SCA IEH,SOIL REMEDIATION ASSOCIATED WITH EX,Construction,In-Progress,03/14/2013,IEH,,IEH,250887.0,228637.0,DSF: 0000775920,False
31,R455,TOTTENVILLE H.S.,DCAS/NYPA,HIGH EFFICIENCY LIGHTING SYSTEM,Construction,In-Progress,09/25/2015,02/27/2018,,6677193,6677193.0,6677193.0,DSF:,False
31,R460,SUSAN E. WAGNER HS - STATEN IS,SCA CIP,STH SBHC,Construction,In-Progress,08/14/2017,08/13/2018,,2248875,2101111.0,378578.0,DSF: 0000845613,False
31,R460,SUSAN E. WAGNER HS - STATEN IS,SCA CIP,STH SBHC,"CM, F&E",In-Progress,08/14/2017,08/13/2018,,140080,103893.0,102052.0,DSF: 0000845613,False
31,R460,SUSAN E. WAGNER HS - STATEN IS,SCA CIP,EXT DOORS/EXT MASONRY/WINDOWS/PARAPETS/ROOFS,Construction,In-Progress,08/14/2017,08/13/2019,,32574400,29931858.0,1121746.0,"DSF: 0000025813, 0000747719, 0000793345, 0000793346, 0000793347",False
31,R460,SUSAN E. WAGNER HS - STATEN IS,SCA CIP,EXT DOORS/EXT MASONRY/WINDOWS/PARAPETS/ROOFS,"CM, F&E",In-Progress,08/14/2017,08/13/2019,,2338500,258916.0,222467.0,"DSF: 0000025813, 0000747719, 0000793345, 0000793346, 0000793347",False
31,R460,SUSAN E. WAGNER HS - STATEN IS,DOE - Skilled Trades,ELEVATOR MODERNIZATION,Construction,In-Progress,03/11/2016,DOES,,DOES,291803.0,204330.0,DSF: 0000816523,False
31,R461,SUSAN E. WAGNER HS - STATEN IS,DOE- RESOA,FY14 RESO ATHLETIC FIELDS,Construction,In-Progress,04/10/2017,DOER,,50000,55825.0,55825.0,DSF: 0000866161,False
31,R462,SUSAN E. WAGNER HS,SCA Capacity,ADDITION,Construction,In-Progress,09/22/2014,07/12/2016,,28029692,27132495.0,23910527.0,DSF: 0000775719,False
31,R462,SUSAN E. WAGNER HS,SCA Capacity,ADDITION,"CM,Art,F&E",In-Progress,09/22/2014,07/12/2016,,3947140,3149839.0,2607754.0,DSF: 0000775719,False
31,R600,RALPH R. MCKEE CAREER AND TECH,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,In-Progress,06/21/2017,07/21/2017,,500000,197382.0,197382.0,DSF: 0000844611,True
31,R722,R721 SPED - STATEN ISLAND,DOE - Skilled Trades,SEWER EJECTOR PUMPS,Construction,In-Progress,09/28/2015,DOES,,DOES,94996.0,94996.0,DSF: 0000843947,False
31,R826,P.S. 3 - STATEN ISLAND,SCA CIP,ELECTRICAL SERVICE UPGRADE,Construction,In-Progress,07/05/2017,05/30/2018,,812215,728952.0,231836.0,DSF: 0000838676,False
31,R826,P.S. 3 - STATEN ISLAND,SCA CIP,ELECTRICAL SERVICE UPGRADE,"CM, F&E",In-Progress,07/05/2017,05/30/2018,,188239,82783.0,35197.0,DSF: 0000838676,False
31,R829,P.S. 65 - STATEN ISLAND,DOE - Skilled Trades,DEFECTIVE LOCHINVAR WATER HEATER &,Construction,In-Progress,12/28/2015,DOES,,DOES,55414.0,55414.0,DSF: 0000843902,False
31,R831,P.S. 74 - STATEN ISLAND,SCA CIP RESOA,FY15 RESO A PLAYGROUND REDEVELOPMENT,Construction,In-Progress,04/07/2017,01/01/2018,,839520,576838.0,12829.0,DSF: 0000800366,False
31,R831,P.S. 74 - STATEN ISLAND,SCA CIP RESOA,FY15 RESO A PLAYGROUND REDEVELOPMENT,"CM, F&E",In-Progress,04/07/2017,01/01/2018,,57240,52843.0,46739.0,DSF: 0000800366,False
31,R880,P.S. 80 - STATEN ISLAND,SCA CIP RESOA,FY17 RESO A GYMNASIUM UPGRADE,Design,In-Progress,09/06/2017,01/25/2018,,110760,90639.0,8084.0,DSF: 0000844226,False
31,R880,P.S. 80 - STATEN ISLAND,Fast Track Projects,GAS SERVICE,Construction,In-Progress,08/18/2015,FTK,,FTK,476413.0,316372.0,DSF: 0000035846,False
31,R880,P.S. 80 - STATEN ISLAND,DOE - Skilled Trades,CHILLER REPLACEMENT,Construction,In-Progress,02/08/2017,DOES,,DOES,330723.0,0.0,DSF: 0000860685,True
31,R880,P.S. 80 - STATEN ISLAND,DOE - Skilled Trades,BATHROOM UPGRADE,Construction,In-Progress,09/07/2017,DOES,,DOES,170000.0,1861.0,DSF: 0000866057,False
32,K045,P.S. 45 - BROOKLYN,SCA CIP RESOA,FY17 RESO A IP SURVEILLANCE CAMERA INSTALLATION,Construction,In-Progress,08/22/2017,07/17/2018,,453625,333212.0,2575.0,DSF: 0000844787,False
32,K045,P.S. 45 - BROOKLYN,SCA CIP RESOA,FY17 RESO A IP SURVEILLANCE CAMERA INSTALLATION,"CM, F&E",In-Progress,08/22/2017,07/17/2018,,138138,129585.0,27924.0,DSF: 0000844787,False
32,K045,P.S. 45 - BROOKLYN,SCA IEH,"IEH PO18-RMS 239,244,246,248,250,252,254",Construction,In-Progress,04/24/2017,IEH,,IEH,174668.0,15308.0,DSF: 0000046373,False
32,K075,P.S. 75 - BROOKLYN,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,In-Progress,01/25/2017,DOEL,,DOEL,402.0,402.0,DSF:,False
32,K086,P.S. 86 - BROOKLYN,SCA CIP RESOA,FY14 RESO A IP SURVEILLANCE CAMERA,Construction,In-Progress,08/07/2017,07/02/2018,,364887,315712.0,124650.0,DSF: 0000799338,False
32,K086,P.S. 86 - BROOKLYN,SCA CIP RESOA,FY14 RESO A IP SURVEILLANCE CAMERA,"CM, F&E",In-Progress,08/07/2017,07/02/2018,,112888,115207.0,51905.0,DSF: 0000799338,False
32,K086,P.S. 86 - BROOKLYN,SCA IEH,"IEH PO18-RMS 209,301A,309",Construction,In-Progress,05/08/2017,IEH,,IEH,20492.0,1202.0,DSF: 0000046589,False
32,K106,P.S. 106 - BROOKLYN,SCA IEH,IEH PO18-MAIN ENTRANCE NEAR DOORS,Construction,In-Progress,12/07/2017,IEH,,IEH,6996.0,2896.0,DSF: 0000049709,False
32,K106,P.S. 106 EDWARD EVERETT HALE,DIIT - RESOA,FY17 RESO A TECHNOLOGY,Purch & Install,In-Progress,10/17/2017,02/01/2018,,250000,248125.0,248125.0,DSF: 0000844783,True
32,K111,I.S. 347 - BROOKLYN,SCA CIP,SCIENCE LAB UPGRADES/SCIENCE LAB UPGRADES,Construction,In-Progress,01/09/2017,01/08/2018,,2315799,2139382.0,1104877.0,"DSF: 0000802752, 0000821904",False
32,K111,I.S. 347 - BROOKLYN,SCA CIP,SCIENCE LAB UPGRADES/SCIENCE LAB UPGRADES,"CM, F&E",In-Progress,01/09/2017,01/08/2018,,363783,388965.0,277976.0,"DSF: 0000802752, 0000821904",False
32,K116,P.S. 116 - BROOKLYN,SCA CIP RESOA,FY17 RESO A VISUAL ART LAB,Construction,In-Progress,06/21/2017,01/16/2018,,387639,312979.0,50493.0,DSF: 0000844786,False
32,K116,P.S. 116 - BROOKLYN,SCA CIP RESOA,FY17 RESO A VISUAL ART LAB,"CM, F&E",In-Progress,06/21/2017,01/16/2018,,26908,31865.0,13199.0,DSF: 0000844786,False
32,K116,P.S. 116 - BROOKLYN,DIIT - Project Conne,CLASSROOM CONNECTIVITY,Purch & Install,In-Progress,07/01/2016,07/01/2017,,DIIT,,0.0,DSF: 0000776738,True
32,K123,P.S. 123 - BROOKLYN,SCA IEH,IEH PO18-RM 414,Construction,In-Progress,08/30/2017,IEH,,IEH,18221.0,3708.0,DSF: 0000048457,False
32,K123,P.S. 123 - BROOKLYN,DOE - Lead Paint,LEAD PAINT ABATEMENT,Construction,In-Progress,01/25/2017,DOEL,,DOEL,700.0,0.0,DSF:,True
32,K145,P.S. 145 - BROOKLYN,SCA IEH,"IEH PO18-CAFETERIA & BASEMENT CORRIDORS, MEDICAL O",Construction,In-Progress,05/08/2017,IEH,,IEH,1022.0,522.0,DSF: 0000046608,False
32,K145,P.S. 145 - BROOKLYN,SCA IEH,"IEH PO18-RM 107 MAIN OFFICE, RM 107A COPY RM",Construction,In-Progress,05/18/2017,IEH,,IEH,12962.0,1462.0,DSF: 0000046845,False
32,K145,P.S. 145 - BROOKLYN,SCA IEH,"IEH PO18-RMS 322,316,319,213,252",Construction,In-Progress,11/06/2017,IEH,,IEH,17890.0,990.0,DSF: 0000049246,False
